index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1361,ORD,YYZ,06:00:00,6,02:39:00,08:39:00,6,QA4510,QA,QAirline,11504,,28145.0
1362,ORD,YYZ,20:45:00,4,02:30:00,23:15:00,4,QA3476,QA,QAirline,11531,,
1363,ORD,YYZ,20:45:00,0,02:30:00,23:15:00,0,QA4520,QA,QAirline,11531,,
1364,ORD,YYZ,20:45:00,5,02:30:00,23:15:00,5,QA1399,QA,QAirline,11531,,
1365,ORD,YYZ,20:45:00,3,02:30:00,23:15:00,3,QA1048,QA,QAirline,11531,,
1366,ORD,YYZ,20:45:00,2,02:30:00,23:15:00,2,QA3779,QA,QAirline,11531,,24027.0
1367,ORD,YYZ,20:45:00,1,02:30:00,23:15:00,1,QA1991,QA,QAirline,11531,,
1368,ORD,YYZ,15:01:00,5,02:40:00,17:41:00,5,QA3609,QA,QAirline,11531,,
1369,ORD,YYZ,10:00:00,0,02:40:00,12:40:00,0,QA3151,QA,QAirline,11531,,
1370,ORD,YYZ,15:01:00,0,02:40:00,17:41:00,0,QA1907,QA,QAirline,11531,,
1371,ORD,YYZ,11:57:00,2,02:47:00,14:44:00,2,QA2752,QA,QAirline,11531,,
1372,ORD,YYZ,11:57:00,3,02:47:00,14:44:00,3,QA1578,QA,QAirline,11531,,
1373,ORD,YYZ,11:57:00,0,02:47:00,14:44:00,0,QA1663,QA,QAirline,11531,,
1374,ORD,YYZ,08:43:00,2,02:56:00,11:39:00,2,QA4639,QA,QAirline,11531,,
1375,ORD,YYZ,08:43:00,0,02:56:00,11:39:00,0,QA2555,QA,QAirline,11531,,
1376,ORD,YYZ,10:00:00,5,02:40:00,12:40:00,5,QA1801,QA,QAirline,11716,,
1377,ORD,YYZ,15:01:00,1,02:40:00,17:41:00,1,QA4773,QA,QAirline,11716,,
1378,ORD,YYZ,10:00:00,1,02:40:00,12:40:00,1,QA1459,QA,QAirline,11716,,
1379,ORD,YYZ,11:57:00,1,02:47:00,14:44:00,1,QA1280,QA,QAirline,11716,,
1380,ORD,YYZ,11:57:00,6,02:47:00,14:44:00,6,QA1934,QA,QAirline,11716,,
1381,ORD,YYZ,08:43:00,6,02:56:00,11:39:00,6,QA4637,QA,QAirline,11716,,
1382,LHR,ATL,12:25:00,2,04:35:00,17:00:00,2,QA3024,QA,QAirline,142405,258598.0,558968.0
1383,LHR,ATL,10:40:00,6,04:40:00,15:20:00,6,QA1817,QA,QAirline,219100,258379.0,
1384,LHR,ATL,10:40:00,3,04:40:00,15:20:00,3,QA4040,QA,QAirline,219100,258619.0,
1385,LHR,DXB,12:50:00,5,10:15:00,23:05:00,5,QA3817,QA,QAirline,112764,,
1386,LHR,DXB,12:50:00,2,10:15:00,23:05:00,2,QA1208,QA,QAirline,112983,,
1387,LHR,DXB,12:50:00,4,10:15:00,23:05:00,4,QA4206,QA,QAirline,115396,,
1388,LHR,DXB,20:40:00,2,09:55:00,06:35:00,3,QA3539,QA,QAirline,122494,,358550.0
1389,LHR,DXB,20:40:00,1,09:55:00,06:35:00,2,QA4163,QA,QAirline,122494,,269668.0
1390,LHR,DXB,16:50:00,1,09:55:00,02:45:00,2,QA4633,QA,QAirline,122494,,269668.0
1391,LHR,DXB,16:50:00,3,09:55:00,02:45:00,4,QA4617,QA,QAirline,122494,,
1392,LHR,DXB,14:20:00,1,10:00:00,00:20:00,2,QA1863,QA,QAirline,122494,,
1393,LHR,DXB,19:50:00,2,10:00:00,05:50:00,3,QA2978,QA,QAirline,122494,,334731.0
1394,LHR,DXB,14:20:00,2,10:00:00,00:20:00,3,QA4430,QA,QAirline,122494,,
1395,LHR,DXB,19:50:00,3,10:00:00,05:50:00,4,QA4388,QA,QAirline,122494,,268056.0
1396,LHR,DXB,19:50:00,1,10:00:00,05:50:00,2,QA3038,QA,QAirline,122494,,
1397,LHR,DXB,09:05:00,1,10:05:00,19:10:00,1,QA1067,QA,QAirline,122494,,358550.0
1398,LHR,DXB,09:05:00,6,10:05:00,19:10:00,6,QA3469,QA,QAirline,122494,,
1399,LHR,DXB,22:15:00,0,09:50:00,08:05:00,1,QA1069,QA,QAirline,123348,,269127.0
1400,LHR,DXB,20:40:00,0,09:55:00,06:35:00,1,QA1783,QA,QAirline,123348,,269127.0
1401,LHR,DXB,16:50:00,0,09:55:00,02:45:00,1,QA1401,QA,QAirline,123348,,269127.0
1402,LHR,DXB,20:40:00,3,09:55:00,06:35:00,4,QA4360,QA,QAirline,123348,,269127.0
1403,LHR,DXB,14:20:00,0,10:00:00,00:20:00,1,QA3560,QA,QAirline,123348,,
1404,LHR,DXB,19:50:00,0,10:00:00,05:50:00,1,QA4971,QA,QAirline,123348,,269127.0
1405,LHR,DXB,09:05:00,0,10:05:00,19:10:00,0,QA4270,QA,QAirline,123348,,269127.0
1406,LHR,LAX,16:30:00,2,03:15:00,19:45:00,2,QA1505,QA,QAirline,100911,278749.0,806086.0
1407,LHR,LAX,11:40:00,4,03:15:00,14:55:00,4,QA4659,QA,QAirline,123628,268819.0,
1408,LHR,LAX,10:30:00,4,03:15:00,13:45:00,4,QA4420,QA,QAirline,124421,,
1409,LHR,LAX,16:30:00,4,03:15:00,19:45:00,4,QA4731,QA,QAirline,128031,,
1410,LHR,LAX,16:30:00,1,03:15:00,19:45:00,1,QA2047,QA,QAirline,131200,278749.0,874497.0
1411,LHR,LAX,09:50:00,4,03:15:00,13:05:00,4,QA2559,QA,QAirline,133319,,
1412,LHR,LAX,16:10:00,4,03:10:00,19:20:00,4,QA2002,QA,QAirline,135338,,
1413,LHR,LAX,16:15:00,6,03:05:00,19:20:00,6,QA4056,QA,QAirline,135867,266548.0,814531.0
1414,LHR,LAX,11:50:00,1,03:25:00,15:15:00,1,QA4448,QA,QAirline,211689,,
1415,LHR,ORD,15:20:00,4,02:55:00,18:15:00,4,QA4144,QA,QAirline,116910,,733305.0
1416,LHR,ORD,10:25:00,1,02:45:00,13:10:00,1,QA4664,QA,QAirline,120633,,
1417,LHR,ORD,12:15:00,1,02:50:00,15:05:00,1,QA4654,QA,QAirline,123758,,
1418,LHR,ORD,15:20:00,3,02:55:00,18:15:00,3,QA1025,QA,QAirline,142620,,733305.0
1419,LHR,ORD,15:20:00,6,02:55:00,18:15:00,6,QA2224,QA,QAirline,151594,,
1420,LHR,ORD,15:20:00,2,02:55:00,18:15:00,2,QA2194,QA,QAirline,174352,214525.0,733305.0
1421,LHR,ORD,08:30:00,2,02:50:00,11:20:00,2,QA2210,QA,QAirline,201138,212090.0,733305.0
1422,LHR,ORD,13:05:00,2,02:55:00,16:00:00,2,QA4779,QA,QAirline,201799,212090.0,733305.0
1423,LHR,ORD,08:30:00,2,02:50:00,11:20:00,2,QA3765,QA,QAirline,202348,,
1424,LHR,ORD,12:15:00,0,02:50:00,15:05:00,0,QA2864,QA,QAirline,523571,,678396.0
1425,LHR,HND,19:00:00,6,21:35:00,16:35:00,0,QA4284,QA,QAirline,143133,288045.0,
1426,LHR,HND,19:00:00,4,21:35:00,16:35:00,5,QA1038,QA,QAirline,143133,288974.0,
1427,LHR,HND,19:00:00,3,21:35:00,16:35:00,4,QA3827,QA,QAirline,165050,288974.0,
1428,LHR,HND,19:00:00,5,21:35:00,16:35:00,6,QA4111,QA,QAirline,216418,,
1429,LHR,HND,19:00:00,2,21:35:00,16:35:00,3,QA3414,QA,QAirline,216418,288974.0,712967.0
1430,LHR,HND,19:20:00,2,22:05:00,17:25:00,3,QA1752,QA,QAirline,277441,231205.0,
1431,LHR,HND,19:20:00,1,22:05:00,17:25:00,2,QA2941,QA,QAirline,277441,230342.0,581064.0
1432,LHR,HND,19:00:00,0,21:35:00,16:35:00,1,QA3431,QA,QAirline,282307,209360.0,511313.0
1433,LHR,HND,19:00:00,1,21:35:00,16:35:00,2,QA2629,QA,QAirline,282373,,
1434,LHR,HND,19:20:00,0,22:05:00,17:25:00,1,QA1689,QA,QAirline,284296,336743.0,585514.0
1435,LHR,HND,19:20:00,4,22:05:00,17:25:00,5,QA3905,QA,QAirline,567778,,581064.0
1436,LHR,CDG,07:20:00,2,02:15:00,09:35:00,2,QA1785,QA,QAirline,13392,,31714.0
1437,LHR,CDG,18:35:00,2,02:20:00,20:55:00,2,QA3384,QA,QAirline,13392,,
1438,LHR,CDG,20:45:00,2,02:25:00,23:10:00,2,QA2982,QA,QAirline,13392,,44983.0
1439,LHR,CDG,18:30:00,3,02:20:00,20:50:00,3,QA2667,QA,QAirline,15016,,30898.0
1440,LHR,CDG,16:40:00,0,02:20:00,19:00:00,0,QA1306,QA,QAirline,15016,,
1441,LHR,CDG,20:35:00,3,02:25:00,23:00:00,3,QA3652,QA,QAirline,15224,,37634.0
1442,LHR,CDG,07:20:00,2,02:15:00,09:35:00,2,QA3443,QA,QAirline,15879,,31714.0
1443,LHR,CDG,16:50:00,1,02:20:00,19:10:00,1,QA2109,QA,QAirline,15879,,
1444,LHR,CDG,18:35:00,2,02:20:00,20:55:00,2,QA3209,QA,QAirline,15879,,
1445,LHR,CDG,18:20:00,1,02:20:00,20:40:00,1,QA1001,QA,QAirline,15879,,
1446,LHR,CDG,20:35:00,3,02:25:00,23:00:00,3,QA2469,QA,QAirline,15879,,37634.0
1447,LHR,CDG,14:20:00,1,02:20:00,16:40:00,1,QA3390,QA,QAirline,16309,,
1448,LHR,CDG,17:00:00,0,02:20:00,19:20:00,0,QA1681,QA,QAirline,16309,,
1449,LHR,CDG,15:00:00,3,02:20:00,17:20:00,3,QA1163,QA,QAirline,16633,,
1450,LHR,CDG,11:00:00,1,02:20:00,13:20:00,1,QA1445,QA,QAirline,17172,,
1451,LHR,CDG,08:55:00,2,02:20:00,11:15:00,2,QA2688,QA,QAirline,17711,,
1452,LHR,CDG,20:45:00,2,02:25:00,23:10:00,2,QA1622,QA,QAirline,17711,,44983.0
1453,LHR,CDG,17:20:00,2,02:15:00,19:35:00,2,QA2725,QA,QAirline,19651,,35286.0
1454,LHR,CDG,17:00:00,3,02:20:00,19:20:00,3,QA4199,QA,QAirline,23100,,
1455,LHR,CDG,15:05:00,0,02:20:00,17:25:00,0,QA4312,QA,QAirline,23100,,
1456,LHR,CDG,20:35:00,5,02:25:00,23:00:00,5,QA3814,QA,QAirline,23847,,
1457,LHR,AMS,11:20:00,2,02:25:00,13:45:00,2,QA2013,QA,QAirline,12282,,
1458,LHR,AMS,20:20:00,6,02:25:00,22:45:00,6,QA1876,QA,QAirline,13235,,
1459,LHR,AMS,11:20:00,6,02:25:00,13:45:00,6,QA2164,QA,QAirline,13235,,
1460,LHR,AMS,20:20:00,2,02:25:00,22:45:00,2,QA2714,QA,QAirline,13235,,
1461,LHR,AMS,19:25:00,1,02:20:00,21:45:00,1,QA3683,QA,QAirline,13588,,36001.0
1462,LHR,AMS,06:40:00,2,02:25:00,09:05:00,2,QA4408,QA,QAirline,16448,,39063.0
1463,LHR,AMS,18:00:00,1,02:20:00,20:20:00,1,QA3320,QA,QAirline,16550,,
1464,LHR,AMS,15:55:00,1,02:20:00,18:15:00,1,QA3943,QA,QAirline,17079,,
1465,LHR,AMS,19:35:00,2,02:20:00,21:55:00,2,QA3833,QA,QAirline,18138,,33755.0
1466,LHR,AMS,20:20:00,0,02:25:00,22:45:00,0,QA1059,QA,QAirline,18212,,
1467,LHR,AMS,20:20:00,1,02:25:00,22:45:00,1,QA1247,QA,QAirline,18212,,
1468,LHR,AMS,06:40:00,6,02:25:00,09:05:00,6,QA2314,QA,QAirline,18774,,34265.0
1469,LHR,AMS,19:15:00,1,02:10:00,21:25:00,1,QA3109,QA,QAirline,19079,,46587.0
1470,LHR,AMS,19:15:00,0,02:10:00,21:25:00,0,QA1328,QA,QAirline,19079,,46587.0
1471,LHR,AMS,20:55:00,0,02:10:00,23:05:00,0,QA1792,QA,QAirline,19079,,46587.0
1472,LHR,AMS,14:45:00,0,02:10:00,16:55:00,0,QA3445,QA,QAirline,19079,,46587.0
1473,LHR,AMS,18:35:00,1,02:15:00,20:50:00,1,QA4200,QA,QAirline,19079,,
1474,LHR,AMS,16:05:00,0,02:15:00,18:20:00,0,QA3975,QA,QAirline,19079,,46587.0
1475,LHR,AMS,20:25:00,1,02:15:00,22:40:00,1,QA3271,QA,QAirline,19079,,46587.0
1476,LHR,AMS,14:45:00,1,02:15:00,17:00:00,1,QA1772,QA,QAirline,19079,,
1477,LHR,AMS,11:45:00,1,02:20:00,14:05:00,1,QA1499,QA,QAirline,19079,,46587.0
1478,LHR,AMS,09:55:00,0,02:20:00,12:15:00,0,QA3402,QA,QAirline,19079,,
1479,LHR,AMS,11:45:00,0,02:20:00,14:05:00,0,QA1292,QA,QAirline,19079,,46587.0
1480,LHR,AMS,09:55:00,1,02:20:00,12:15:00,1,QA3284,QA,QAirline,19079,,46587.0
1481,LHR,AMS,17:10:00,1,02:25:00,19:35:00,1,QA2449,QA,QAirline,19079,,46587.0
1482,LHR,DFW,13:50:00,0,04:15:00,18:05:00,0,QA4808,QA,QAirline,137294,,
1483,LHR,DFW,13:50:00,4,04:15:00,18:05:00,4,QA2397,QA,QAirline,147312,,
1484,LHR,DFW,13:05:00,3,03:55:00,17:00:00,3,QA4298,QA,QAirline,154775,,
1485,LHR,DFW,13:05:00,4,03:55:00,17:00:00,4,QA1591,QA,QAirline,172269,214015.0,
1486,LHR,DFW,09:35:00,0,04:05:00,13:40:00,0,QA2110,QA,QAirline,213740,,
1487,LHR,DFW,08:40:00,0,04:05:00,12:45:00,0,QA1253,QA,QAirline,213740,,
1488,LHR,DFW,13:50:00,0,04:15:00,18:05:00,0,QA3929,QA,QAirline,213740,,
1489,LHR,DFW,15:15:00,0,04:20:00,19:35:00,0,QA4872,QA,QAirline,213740,,
1490,LHR,DFW,13:05:00,1,03:55:00,17:00:00,1,QA2664,QA,QAirline,213926,,
1491,LHR,DFW,13:05:00,3,03:55:00,17:00:00,3,QA1221,QA,QAirline,213926,,
1492,LHR,DFW,13:05:00,4,03:55:00,17:00:00,4,QA4536,QA,QAirline,213926,,
1493,LHR,DFW,13:05:00,6,03:55:00,17:00:00,6,QA1949,QA,QAirline,213926,,
1494,LHR,DFW,08:40:00,1,04:05:00,12:45:00,1,QA1852,QA,QAirline,213926,,
1495,LHR,DFW,09:35:00,5,04:05:00,13:40:00,5,QA1090,QA,QAirline,213926,,
1496,LHR,DFW,09:35:00,3,04:05:00,13:40:00,3,QA1738,QA,QAirline,213926,,
1497,LHR,DFW,08:40:00,5,04:05:00,12:45:00,5,QA1245,QA,QAirline,213926,254308.0,
1498,LHR,DFW,09:35:00,2,04:05:00,13:40:00,2,QA4260,QA,QAirline,213926,,
1499,LHR,DFW,08:40:00,2,04:05:00,12:45:00,2,QA3459,QA,QAirline,213926,,
1500,LHR,DFW,13:50:00,4,04:15:00,18:05:00,4,QA4767,QA,QAirline,213926,,
1501,LHR,DFW,13:50:00,2,04:15:00,18:05:00,2,QA1999,QA,QAirline,213926,,
1502,LHR,DFW,13:50:00,1,04:15:00,18:05:00,1,QA3049,QA,QAirline,213926,,
1503,LHR,DFW,15:15:00,1,04:20:00,19:35:00,1,QA4719,QA,QAirline,213926,,
1504,LHR,DFW,15:15:00,3,04:20:00,19:35:00,3,QA1638,QA,QAirline,213926,,
1505,LHR,DFW,15:15:00,4,04:20:00,19:35:00,4,QA1795,QA,QAirline,213926,221634.0,
1506,LHR,DFW,15:15:00,5,04:20:00,19:35:00,5,QA3397,QA,QAirline,213926,,
1507,LHR,FRA,17:10:00,2,02:45:00,19:55:00,2,QA1590,QA,QAirline,18695,,36511.0
1508,LHR,FRA,19:30:00,2,02:40:00,22:10:00,2,QA2800,QA,QAirline,20168,,35529.0
1509,LHR,FRA,07:05:00,0,02:35:00,09:40:00,0,QA4823,QA,QAirline,21174,,45391.0
1510,LHR,FRA,19:40:00,2,02:40:00,22:20:00,2,QA2290,QA,QAirline,21464,,35389.0
1511,LHR,FRA,19:45:00,0,02:40:00,22:25:00,0,QA2463,QA,QAirline,22671,,
1512,LHR,FRA,07:05:00,4,02:40:00,09:45:00,4,QA2748,QA,QAirline,22671,,36511.0
1513,LHR,FRA,16:30:00,2,02:35:00,19:05:00,2,QA4154,QA,QAirline,22826,,54411.0
1514,LHR,FRA,13:45:00,3,02:45:00,16:30:00,3,QA4679,QA,QAirline,23545,,36511.0
1515,LHR,FRA,11:30:00,3,02:35:00,14:05:00,3,QA3481,QA,QAirline,23711,,36411.0
1516,LHR,FRA,11:30:00,1,02:35:00,14:05:00,1,QA1753,QA,QAirline,23724,,34585.0
1517,LHR,FRA,16:30:00,1,02:35:00,19:05:00,1,QA2314,QA,QAirline,23724,,54186.0
1518,LHR,FRA,13:30:00,1,02:35:00,16:05:00,1,QA2298,QA,QAirline,23724,,34585.0
1519,LHR,FRA,11:00:00,0,02:45:00,13:45:00,0,QA1797,QA,QAirline,25045,,
1520,LHR,FRA,16:30:00,0,02:35:00,19:05:00,0,QA3829,QA,QAirline,25261,,
1521,LHR,FRA,17:30:00,0,02:35:00,20:05:00,0,QA2336,QA,QAirline,25261,,
1522,LHR,FRA,09:30:00,2,02:35:00,12:05:00,2,QA4839,QA,QAirline,25261,,
1523,LHR,FRA,19:30:00,0,02:40:00,22:10:00,0,QA1081,QA,QAirline,25261,,
1524,LHR,FRA,17:10:00,2,02:45:00,19:55:00,2,QA2389,QA,QAirline,25742,,36511.0
1525,LHR,FRA,19:40:00,3,02:40:00,22:20:00,3,QA2410,QA,QAirline,27717,,36511.0
1526,LHR,FRA,11:00:00,3,02:45:00,13:45:00,3,QA2776,QA,QAirline,27717,,43044.0
1527,LHR,FRA,13:45:00,3,02:45:00,16:30:00,3,QA3203,QA,QAirline,28375,,36511.0
1528,LHR,FRA,08:30:00,3,02:35:00,11:05:00,3,QA4123,QA,QAirline,28651,,
1529,LHR,FRA,16:10:00,3,02:45:00,18:55:00,3,QA3710,QA,QAirline,28924,,42431.0
1530,LHR,FRA,15:10:00,3,02:45:00,17:55:00,3,QA2345,QA,QAirline,28924,,42431.0
1531,LHR,IST,10:25:00,0,06:10:00,16:35:00,0,QA3949,QA,QAirline,53895,,99741.0
1532,LHR,IST,12:55:00,0,06:10:00,19:05:00,0,QA1289,QA,QAirline,61135,,99741.0
1533,LHR,IST,17:40:00,2,06:15:00,23:55:00,2,QA2233,QA,QAirline,65523,,80349.0
1534,LHR,IST,10:30:00,2,06:10:00,16:40:00,2,QA2227,QA,QAirline,66949,,99741.0
1535,LHR,IST,18:15:00,3,06:15:00,00:30:00,4,QA3394,QA,QAirline,69911,,99741.0
1536,LHR,IST,17:40:00,0,06:15:00,23:55:00,0,QA4622,QA,QAirline,76699,,99741.0
1537,LHR,IST,10:30:00,3,06:05:00,16:35:00,3,QA2172,QA,QAirline,78039,,99741.0
1538,LHR,IST,17:40:00,4,06:15:00,23:55:00,4,QA1020,QA,QAirline,78039,,99741.0
1539,LHR,IST,10:30:00,3,06:05:00,16:35:00,3,QA4038,QA,QAirline,78139,,99741.0
1540,LHR,IST,12:55:00,2,06:10:00,19:05:00,2,QA1950,QA,QAirline,78139,,99741.0
1541,LHR,IST,17:40:00,0,06:15:00,23:55:00,0,QA1005,QA,QAirline,78139,,99741.0
1542,LHR,IST,18:15:00,1,06:15:00,00:30:00,2,QA2042,QA,QAirline,78139,,99741.0
1543,LHR,IST,16:30:00,1,05:50:00,22:20:00,1,QA4016,QA,QAirline,80818,,
1544,LHR,IST,18:20:00,2,05:50:00,00:10:00,3,QA3768,QA,QAirline,80818,,
1545,LHR,IST,16:30:00,0,05:50:00,22:20:00,0,QA3504,QA,QAirline,80818,,
1546,LHR,IST,13:40:00,1,05:50:00,19:30:00,1,QA2148,QA,QAirline,96670,,139576.0
1547,LHR,IST,11:25:00,1,05:50:00,17:15:00,1,QA1395,QA,QAirline,96670,,
1548,LHR,IST,18:20:00,1,05:50:00,00:10:00,2,QA1188,QA,QAirline,97221,,
1549,LHR,DEL,21:30:00,1,13:15:00,10:45:00,2,QA2526,QA,QAirline,77930,,269583.0
1550,LHR,DEL,10:05:00,2,13:25:00,23:30:00,2,QA2422,QA,QAirline,85089,,196605.0
1551,LHR,DEL,13:15:00,2,13:05:00,02:20:00,3,QA3548,QA,QAirline,86965,,208732.0
1552,LHR,DEL,21:30:00,2,13:10:00,10:40:00,3,QA3579,QA,QAirline,86965,,269583.0
1553,LHR,DEL,11:05:00,2,13:35:00,00:40:00,3,QA3290,QA,QAirline,87973,240920.0,389621.0
1554,LHR,DEL,11:05:00,1,13:35:00,00:40:00,2,QA1297,QA,QAirline,87973,240920.0,
1555,LHR,DEL,11:05:00,3,13:35:00,00:40:00,4,QA3368,QA,QAirline,87973,250860.0,389621.0
1556,LHR,DEL,12:30:00,1,13:00:00,01:30:00,2,QA4444,QA,QAirline,88221,,269583.0
1557,LHR,DEL,09:45:00,0,13:05:00,22:50:00,0,QA1988,QA,QAirline,88221,,208500.0
1558,LHR,DEL,11:05:00,0,13:35:00,00:40:00,1,QA1747,QA,QAirline,88535,240920.0,
1559,LHR,DEL,22:05:00,2,12:50:00,10:55:00,3,QA4249,QA,QAirline,96922,102597.0,385728.0
1560,LHR,DEL,22:05:00,1,12:50:00,10:55:00,2,QA4407,QA,QAirline,100588,159082.0,385728.0
1561,LHR,DEL,22:05:00,2,12:50:00,10:55:00,3,QA1123,QA,QAirline,102595,102597.0,385728.0
1562,LHR,DEL,18:35:00,1,13:35:00,08:10:00,2,QA1114,QA,QAirline,105085,240920.0,
1563,LHR,DEL,18:35:00,0,13:35:00,08:10:00,1,QA4993,QA,QAirline,105758,,
1564,LHR,DEL,21:30:00,6,13:10:00,10:40:00,0,QA4619,QA,QAirline,105954,,
1565,LHR,DEL,10:05:00,0,13:25:00,23:30:00,0,QA1549,QA,QAirline,107029,,
1566,LHR,DEL,21:30:00,4,13:10:00,10:40:00,5,QA2238,QA,QAirline,108088,,351943.0
1567,LHR,DEL,21:45:00,3,13:00:00,10:45:00,4,QA1266,QA,QAirline,108676,,345808.0
1568,LHR,DEL,21:30:00,6,13:10:00,10:40:00,0,QA2404,QA,QAirline,114681,,
1569,LHR,DEL,22:05:00,3,12:50:00,10:55:00,4,QA4165,QA,QAirline,120475,155628.0,385728.0
1570,LHR,DEL,21:30:00,5,13:00:00,10:30:00,6,QA3486,QA,QAirline,133610,,
1571,LHR,SIN,09:25:00,0,20:05:00,05:30:00,1,QA2111,QA,QAirline,177011,,591691.0
1572,LHR,SIN,11:25:00,2,20:05:00,07:30:00,3,QA3306,QA,QAirline,377320,,589306.0
1573,LHR,SIN,20:50:00,0,20:05:00,16:55:00,1,QA1796,QA,QAirline,390419,,
1574,LHR,SIN,11:25:00,1,20:05:00,07:30:00,2,QA3750,QA,QAirline,588685,,596241.0
1575,LHR,SIN,11:25:00,3,20:05:00,07:30:00,4,QA3682,QA,QAirline,588685,,596241.0
1576,LHR,SIN,21:05:00,2,20:20:00,17:25:00,3,QA3251,QA,QAirline,675237,,517541.0
1577,LHR,SIN,09:25:00,1,20:05:00,05:30:00,2,QA4857,QA,QAirline,680083,230836.0,596241.0
1578,LHR,SIN,22:05:00,1,20:05:00,18:10:00,2,QA3494,QA,QAirline,787627,228193.0,
1579,LHR,SIN,22:05:00,0,20:05:00,18:10:00,1,QA2038,QA,QAirline,787627,,
1580,LHR,SIN,20:50:00,2,20:05:00,16:55:00,3,QA3162,QA,QAirline,1020991,,589306.0
1581,LHR,SIN,09:25:00,3,20:05:00,05:30:00,4,QA1241,QA,QAirline,1147860,,596241.0
1582,LHR,DEN,11:25:00,4,02:40:00,14:05:00,4,QA2623,QA,QAirline,108859,,738228.0
1583,LHR,DEN,14:45:00,5,02:45:00,17:30:00,5,QA3786,QA,QAirline,115409,262456.0,
1584,LHR,DEN,11:25:00,2,02:40:00,14:05:00,2,QA1551,QA,QAirline,121722,232542.0,738228.0
1585,LHR,DEN,14:45:00,1,02:45:00,17:30:00,1,QA2062,QA,QAirline,122890,264323.0,
1586,LHR,DEN,11:25:00,3,02:40:00,14:05:00,3,QA1692,QA,QAirline,124315,266208.0,738228.0
1587,LHR,DEN,14:50:00,1,02:45:00,17:35:00,1,QA2073,QA,QAirline,138728,233312.0,738228.0
1588,LHR,DEN,11:25:00,3,02:40:00,14:05:00,3,QA4011,QA,QAirline,142690,236776.0,739346.0
1589,LHR,DEN,14:50:00,6,02:45:00,17:35:00,6,QA1673,QA,QAirline,146908,,736482.0
1590,LHR,DEN,14:50:00,5,02:45:00,17:35:00,5,QA4947,QA,QAirline,146920,236776.0,739346.0
1591,LHR,DEN,14:50:00,0,02:45:00,17:35:00,0,QA4196,QA,QAirline,154808,,739346.0
1592,LHR,DEN,11:25:00,4,02:40:00,14:05:00,4,QA1056,QA,QAirline,166019,,738228.0
1593,LHR,DEN,11:25:00,1,02:40:00,14:05:00,1,QA3633,QA,QAirline,166019,,738228.0
1594,LHR,DEN,11:25:00,5,02:40:00,14:05:00,5,QA2349,QA,QAirline,166019,,738228.0
1595,LHR,BKK,12:30:00,0,17:30:00,06:00:00,1,QA1510,QA,QAirline,394589,,372829.0
1596,LHR,BKK,12:30:00,1,17:30:00,06:00:00,2,QA2946,QA,QAirline,674484,,
1597,LHR,BKK,12:30:00,2,17:30:00,06:00:00,3,QA1348,QA,QAirline,682144,,
1598,LHR,JFK,09:20:00,4,02:55:00,12:15:00,4,QA3197,QA,QAirline,88128,177577.0,
1599,LHR,JFK,14:40:00,1,02:45:00,17:25:00,1,QA3785,QA,QAirline,91892,164684.0,283010.0
1600,LHR,JFK,20:15:00,2,02:50:00,23:05:00,2,QA2862,QA,QAirline,91892,165279.0,606967.0
1601,LHR,JFK,19:30:00,3,03:00:00,22:30:00,3,QA1507,QA,QAirline,92105,123847.0,
1602,LHR,JFK,09:20:00,2,02:55:00,12:15:00,2,QA4875,QA,QAirline,94312,,513942.0
1603,LHR,JFK,14:40:00,3,02:45:00,17:25:00,3,QA2935,QA,QAirline,95920,,606967.0
1604,LHR,JFK,18:20:00,3,02:45:00,21:05:00,3,QA1584,QA,QAirline,97978,,615454.0
1605,LHR,JFK,17:00:00,4,03:05:00,20:05:00,4,QA4066,QA,QAirline,99694,,
1606,LHR,JFK,20:15:00,1,02:50:00,23:05:00,1,QA3207,QA,QAirline,107570,,475849.0
1607,LHR,KUL,21:35:00,4,20:15:00,17:50:00,5,QA3891,QA,QAirline,533237,,589137.0
1608,LHR,KUL,11:00:00,5,20:15:00,07:15:00,6,QA4850,QA,QAirline,537515,,582079.0
1609,LHR,KUL,21:35:00,5,20:15:00,17:50:00,6,QA2981,QA,QAirline,537515,,582079.0
1610,LHR,SFO,17:30:00,3,03:00:00,20:30:00,3,QA4020,QA,QAirline,106282,,738567.0
1611,LHR,SFO,10:25:00,3,03:05:00,13:30:00,3,QA4473,QA,QAirline,109216,261082.0,827908.0
1612,LHR,SFO,12:35:00,2,03:00:00,15:35:00,2,QA1234,QA,QAirline,118037,,738567.0
1613,LHR,SFO,14:10:00,6,02:55:00,17:05:00,6,QA1497,QA,QAirline,128713,263701.0,
1614,LHR,SFO,12:20:00,6,03:05:00,15:25:00,6,QA1518,QA,QAirline,129182,,
1615,LHR,SFO,12:35:00,4,03:00:00,15:35:00,4,QA2889,QA,QAirline,131981,186531.0,838466.0
1616,LHR,SFO,10:25:00,1,03:05:00,13:30:00,1,QA1422,QA,QAirline,511928,,882114.0
1617,LHR,MAD,19:10:00,4,03:30:00,22:40:00,4,QA2718,QA,QAirline,11069,,45388.0
1618,LHR,MAD,19:45:00,2,03:30:00,23:15:00,2,QA3002,QA,QAirline,11165,,
1619,LHR,MAD,06:20:00,1,03:25:00,09:45:00,1,QA3083,QA,QAirline,12531,,
