Unnamed: 0,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1500,DAD,VTZ,05:25:00,2,01:35:00,07:00:00,2,QA292,QA,QAirline,8877,,
1501,DAD,VTZ,09:05:00,5,01:40:00,10:45:00,5,QA115,QA,QAirline,8877,,
1502,DAD,VTZ,09:05:00,2,01:40:00,10:45:00,2,QA432,QA,QAirline,8877,,
1503,DAD,VTZ,09:05:00,3,01:40:00,10:45:00,3,QA365,QA,QAirline,8877,,
1504,DAD,VTZ,09:05:00,4,01:40:00,10:45:00,4,QA204,QA,QAirline,8877,,
1505,DAD,VTZ,09:05:00,1,01:40:00,10:45:00,1,QA134,QA,QAirline,8877,,
1506,DAD,VTZ,09:05:00,6,01:40:00,10:45:00,6,QA373,QA,QAirline,8877,,
1507,DAD,VTZ,09:05:00,0,01:40:00,10:45:00,0,QA408,QA,QAirline,8877,,
1508,DAD,ATQ,09:15:00,0,03:15:00,12:30:00,0,QA378,QA,QAirline,15135,,
1509,DAD,ATQ,09:15:00,4,03:15:00,12:30:00,4,QA290,QA,QAirline,15735,,
1510,DAD,ATQ,09:15:00,1,03:15:00,12:30:00,1,QA144,QA,QAirline,16366,,
1511,DAD,ATQ,09:15:00,3,03:15:00,12:30:00,3,QA136,QA,QAirline,11626500,,
1512,DAD,ATQ,09:15:00,2,03:15:00,12:30:00,2,QA101,QA,QAirline,11626500,,
1513,DAD,ATQ,09:15:00,5,03:15:00,12:30:00,5,QA112,QA,QAirline,17715,,
1514,DAD,ATQ,09:15:00,6,03:15:00,12:30:00,6,QA345,QA,QAirline,18436,,
1515,DAD,IXM,06:55:00,6,01:30:00,08:25:00,6,QA350,QA,QAirline,6113,,
1516,DAD,IXM,06:55:00,1,01:30:00,08:25:00,1,QA136,QA,QAirline,6291,,
1517,DAD,IXM,06:55:00,3,01:30:00,08:25:00,3,QA174,QA,QAirline,6291,,
1518,DAD,IXM,06:55:00,5,01:30:00,08:25:00,5,QA220,QA,QAirline,6647,,
1519,DAD,IXM,06:55:00,4,01:30:00,08:25:00,4,QA253,QA,QAirline,6647,,
1520,DAD,IXM,11:05:00,5,01:30:00,12:35:00,5,QA417,QA,QAirline,6824,,
1521,DAD,IXM,16:55:00,6,01:35:00,18:30:00,6,QA154,QA,QAirline,6824,,
1522,DAD,IXM,16:55:00,4,01:35:00,18:30:00,4,QA399,QA,QAirline,6824,,
1523,DAD,IXM,16:55:00,5,01:35:00,18:30:00,5,QA202,QA,QAirline,6824,,
1524,DAD,IXM,06:55:00,2,01:30:00,08:25:00,2,QA364,QA,QAirline,7061,,
1525,DAD,IXM,16:55:00,3,01:35:00,18:30:00,3,QA178,QA,QAirline,7061,,
1526,DAD,IXM,16:55:00,2,01:35:00,18:30:00,2,QA285,QA,QAirline,7359,,
1527,DAD,IXM,11:05:00,4,01:30:00,12:35:00,4,QA445,QA,QAirline,7655,,
1528,DAD,IXM,11:05:00,2,01:30:00,12:35:00,2,QA448,QA,QAirline,8011,,
1529,DAD,IXM,16:55:00,0,01:35:00,18:30:00,0,QA284,QA,QAirline,8011,,
1530,DAD,IXM,11:05:00,1,01:30:00,12:35:00,1,QA469,QA,QAirline,8367,,
1531,DAD,IXM,11:05:00,3,01:30:00,12:35:00,3,QA252,QA,QAirline,8367,,
1532,DAD,IXM,11:05:00,6,01:30:00,12:35:00,6,QA234,QA,QAirline,8367,,
1533,DAD,IXM,16:55:00,1,01:35:00,18:30:00,1,QA433,QA,QAirline,8367,,
1534,DAD,IXM,11:05:00,0,01:30:00,12:35:00,0,QA213,QA,QAirline,9554,,
1535,DAD,IXM,06:55:00,0,01:30:00,08:25:00,0,QA479,QA,QAirline,9554,,
1536,DAD,NAG,06:20:00,4,01:40:00,08:00:00,4,QA251,QA,QAirline,6469,,
1537,DAD,NAG,06:20:00,3,01:40:00,08:00:00,3,QA389,QA,QAirline,6469,,
1538,DAD,NAG,06:20:00,6,01:40:00,08:00:00,6,QA320,QA,QAirline,6469,,
1539,DAD,NAG,14:10:00,0,01:40:00,15:50:00,0,QA207,QA,QAirline,6469,,
1540,DAD,NAG,06:20:00,1,01:40:00,08:00:00,1,QA458,QA,QAirline,6469,,
1541,DAD,NAG,14:10:00,1,01:40:00,15:50:00,1,QA231,QA,QAirline,6715,,
1542,DAD,NAG,06:20:00,5,01:40:00,08:00:00,5,QA319,QA,QAirline,6715,,
1543,DAD,NAG,17:55:00,3,01:40:00,19:35:00,3,QA415,QA,QAirline,6715,,
1544,DAD,NAG,06:20:00,0,01:40:00,08:00:00,0,QA363,QA,QAirline,6715,,
1545,DAD,NAG,14:10:00,4,01:40:00,15:50:00,4,QA479,QA,QAirline,6986,,
1546,DAD,NAG,14:10:00,2,01:40:00,15:50:00,2,QA385,QA,QAirline,6986,,
1547,DAD,NAG,17:55:00,0,01:40:00,19:35:00,0,QA158,QA,QAirline,6986,,
1548,DAD,NAG,17:55:00,2,01:40:00,19:35:00,2,QA420,QA,QAirline,6986,,
1549,DAD,NAG,14:10:00,3,01:40:00,15:50:00,3,QA289,QA,QAirline,7281,,
1550,DAD,NAG,17:55:00,1,01:40:00,19:35:00,1,QA342,QA,QAirline,7602,,
1551,DAD,NAG,17:55:00,4,01:40:00,19:35:00,4,QA248,QA,QAirline,7602,,
1552,DAD,NAG,17:55:00,5,01:40:00,19:35:00,5,QA187,QA,QAirline,7602,,
1553,DAD,NAG,17:55:00,6,01:40:00,19:35:00,6,QA370,QA,QAirline,7945,,
1554,DAD,NAG,14:10:00,5,01:40:00,15:50:00,5,QA450,QA,QAirline,7945,,
1555,DAD,NAG,14:10:00,6,01:40:00,15:50:00,6,QA330,QA,QAirline,7945,,
1556,DAD,IXC,11:30:00,2,03:05:00,14:35:00,2,QA198,QA,QAirline,12060,14806.0,35760.0
1557,DAD,IXC,11:30:00,3,03:05:00,14:35:00,3,QA312,QA,QAirline,12242,14806.0,31445.0
1558,DAD,IXC,11:30:00,4,03:05:00,14:35:00,4,QA254,QA,QAirline,12242,14806.0,62558.0
1559,DAD,IXC,11:30:00,0,03:05:00,14:35:00,0,QA139,QA,QAirline,12242,14806.0,31521.0
1560,DAD,IXC,11:30:00,1,03:05:00,14:35:00,1,QA230,QA,QAirline,12242,14806.0,75064.0
1561,DAD,IXC,19:05:00,0,02:50:00,21:55:00,0,QA469,QA,QAirline,12639,,
1562,DAD,IXC,10:35:00,2,02:50:00,13:25:00,2,QA194,QA,QAirline,12639,,
1563,DAD,IXC,10:35:00,5,02:50:00,13:25:00,5,QA195,QA,QAirline,12639,,
1564,DAD,IXC,19:05:00,1,02:50:00,21:55:00,1,QA495,QA,QAirline,12639,,
1565,DAD,IXC,10:35:00,0,02:50:00,13:25:00,0,QA229,QA,QAirline,12639,,
1566,DAD,IXC,10:35:00,4,02:50:00,13:25:00,4,QA298,QA,QAirline,12639,,
1567,DAD,IXC,19:05:00,6,02:50:00,21:55:00,6,QA103,QA,QAirline,12639,,
1568,DAD,IXC,19:05:00,2,02:50:00,21:55:00,2,QA431,QA,QAirline,12639,,
1569,DAD,IXC,19:05:00,5,02:50:00,21:55:00,5,QA163,QA,QAirline,12639,,
1570,DAD,IXC,19:05:00,3,02:50:00,21:55:00,3,QA206,QA,QAirline,12639,,
1571,DAD,IXC,10:35:00,1,02:50:00,13:25:00,1,QA383,QA,QAirline,12639,,
1572,DAD,IXC,10:35:00,3,02:50:00,13:25:00,3,QA329,QA,QAirline,12639,,
1573,DAD,IXC,19:05:00,4,02:50:00,21:55:00,4,QA489,QA,QAirline,12639,,
1574,DAD,IXC,10:45:00,6,02:55:00,13:40:00,6,QA446,QA,QAirline,12639,,
1575,DAD,IXC,11:30:00,5,03:05:00,14:35:00,5,QA103,QA,QAirline,15384,11226500.0,62558.0
1576,DAD,IXC,11:30:00,6,03:05:00,14:35:00,6,QA153,QA,QAirline,16990,20557.0,75064.0
1577,DAD,IXE,20:00:00,6,01:10:00,21:10:00,6,QA444,QA,QAirline,6543,,
1578,DAD,IXE,17:30:00,5,00:50:00,18:20:00,5,QA183,QA,QAirline,6945,,
1579,DAD,IXE,17:30:00,2,00:50:00,18:20:00,2,QA225,QA,QAirline,6945,,
1580,DAD,IXE,17:30:00,4,00:50:00,18:20:00,4,QA204,QA,QAirline,6945,,
1581,DAD,IXE,17:30:00,6,00:50:00,18:20:00,6,QA369,QA,QAirline,6945,,
1582,DAD,IXE,17:30:00,3,00:50:00,18:20:00,3,QA391,QA,QAirline,6945,,
1583,DAD,IXE,06:15:00,5,00:55:00,07:10:00,5,QA392,QA,QAirline,6945,,
1584,DAD,IXE,15:30:00,1,00:55:00,16:25:00,1,QA314,QA,QAirline,6945,,
1585,DAD,IXE,15:30:00,5,00:55:00,16:25:00,5,QA129,QA,QAirline,6945,,
1586,DAD,IXE,06:15:00,3,00:55:00,07:10:00,3,QA120,QA,QAirline,6945,,
1587,DAD,IXE,06:15:00,2,00:55:00,07:10:00,2,QA328,QA,QAirline,6945,,
1588,DAD,IXE,06:15:00,0,00:55:00,07:10:00,0,QA244,QA,QAirline,6945,,
1589,DAD,IXE,15:30:00,3,00:55:00,16:25:00,3,QA222,QA,QAirline,6945,,
1590,DAD,IXE,06:15:00,6,00:55:00,07:10:00,6,QA404,QA,QAirline,6945,,
1591,DAD,IXE,15:30:00,6,00:55:00,16:25:00,6,QA381,QA,QAirline,6945,,
1592,DAD,IXE,15:30:00,4,00:55:00,16:25:00,4,QA424,QA,QAirline,6945,,
1593,DAD,IXE,15:30:00,2,00:55:00,16:25:00,2,QA388,QA,QAirline,6945,,
1594,DAD,IXE,15:30:00,0,00:55:00,16:25:00,0,QA268,QA,QAirline,6945,,
1595,DAD,IXE,06:15:00,4,00:55:00,07:10:00,4,QA351,QA,QAirline,6945,,
1596,DAD,IXE,06:15:00,1,00:55:00,07:10:00,1,QA246,QA,QAirline,6945,,
1597,DAD,IXE,10:20:00,5,01:00:00,11:20:00,5,QA474,QA,QAirline,6945,,
1598,DAD,IXE,10:20:00,4,01:00:00,11:20:00,4,QA262,QA,QAirline,6945,,
1599,DAD,IXE,10:20:00,6,01:00:00,11:20:00,6,QA154,QA,QAirline,6945,,
1600,DAD,IXE,10:20:00,0,01:00:00,11:20:00,0,QA441,QA,QAirline,6945,,
1601,DAD,IXZ,11:25:00,6,02:30:00,13:55:00,6,QA451,QA,QAirline,11191,,
1602,DAD,IXZ,11:25:00,3,02:30:00,13:55:00,3,QA178,QA,QAirline,12240,,
1603,DAD,IXZ,11:25:00,2,02:30:00,13:55:00,2,QA331,QA,QAirline,12590,,
1604,DAD,IXZ,11:25:00,5,02:30:00,13:55:00,5,QA434,QA,QAirline,12590,,
1605,DAD,IXZ,11:25:00,1,02:30:00,13:55:00,1,QA122,QA,QAirline,13289,,
1606,DAD,IXZ,11:25:00,0,02:30:00,13:55:00,0,QA274,QA,QAirline,13989,,
1607,DAD,IXZ,11:25:00,4,02:30:00,13:55:00,4,QA293,QA,QAirline,14688,,
1608,DAD,IDR,17:30:00,0,01:25:00,18:55:00,0,QA443,QA,QAirline,9632,,
1609,DAD,IDR,17:30:00,2,01:25:00,18:55:00,2,QA248,QA,QAirline,9632,,
1610,DAD,IDR,17:30:00,6,01:25:00,18:55:00,6,QA366,QA,QAirline,9632,,
1611,DAD,IDR,17:30:00,3,01:25:00,18:55:00,3,QA285,QA,QAirline,9632,,
1612,DAD,IDR,17:30:00,5,01:25:00,18:55:00,5,QA279,QA,QAirline,9632,,
1613,DAD,IDR,17:30:00,1,01:25:00,18:55:00,1,QA133,QA,QAirline,9811,,
1614,DAD,IDR,17:30:00,4,01:25:00,18:55:00,4,QA324,QA,QAirline,9811,,
1615,DAD,IDR,13:05:00,3,01:50:00,14:55:00,3,QA427,QA,QAirline,10201,,
1616,DAD,IDR,20:45:00,1,01:50:00,22:35:00,1,QA396,QA,QAirline,10201,,
1617,DAD,IDR,20:45:00,4,01:50:00,22:35:00,4,QA166,QA,QAirline,10201,,
1618,DAD,IDR,20:45:00,5,01:50:00,22:35:00,5,QA219,QA,QAirline,10201,,
1619,DAD,IDR,20:45:00,2,01:50:00,22:35:00,2,QA461,QA,QAirline,10201,,
1620,DAD,IDR,13:05:00,1,01:50:00,14:55:00,1,QA138,QA,QAirline,10201,,
1621,DAD,IDR,20:45:00,3,01:50:00,22:35:00,3,QA500,QA,QAirline,10201,,
1622,DAD,IDR,20:45:00,6,01:50:00,22:35:00,6,QA206,QA,QAirline,10201,,
1623,DAD,IDR,18:25:00,0,01:55:00,20:20:00,0,QA469,QA,QAirline,10201,,
1624,DAD,IDR,18:25:00,5,01:55:00,20:20:00,5,QA367,QA,QAirline,10201,,
1625,DAD,IDR,18:25:00,6,01:55:00,20:20:00,6,QA279,QA,QAirline,10201,,
1626,DAD,IDR,07:30:00,0,02:10:00,09:40:00,0,QA195,QA,QAirline,10201,,
1627,DAD,IDR,07:30:00,2,02:10:00,09:40:00,2,QA434,QA,QAirline,10201,,
1628,DAD,IDR,07:30:00,4,02:10:00,09:40:00,4,QA498,QA,QAirline,10201,,
1629,DAD,IDR,07:30:00,5,02:10:00,09:40:00,5,QA433,QA,QAirline,10201,,
1630,DAD,IDR,13:05:00,6,01:50:00,14:55:00,6,QA340,QA,QAirline,11016,,
1631,DAD,IXA,10:05:00,3,03:00:00,13:05:00,3,QA163,QA,QAirline,11155,,
1632,DAD,IXA,10:05:00,4,03:00:00,13:05:00,4,QA118,QA,QAirline,11155,,
1633,DAD,IXA,10:05:00,5,03:00:00,13:05:00,5,QA131,QA,QAirline,11499,,
1634,DAD,IXA,10:05:00,6,03:00:00,13:05:00,6,QA412,QA,QAirline,12305,,
1635,DAD,IXA,10:05:00,2,03:00:00,13:05:00,2,QA371,QA,QAirline,12305,,
1636,DAD,IXA,10:05:00,1,03:00:00,13:05:00,1,QA333,QA,QAirline,12764,,
1637,DAD,IXA,10:05:00,0,03:00:00,13:05:00,0,QA179,QA,QAirline,12764,,
1638,DAD,HUI,13:30:00,6,02:40:00,16:10:00,6,QA145,QA,QAirline,11132,,
1639,DAD,HUI,13:30:00,0,02:40:00,16:10:00,0,QA384,QA,QAirline,11132,,
1640,DAD,HUI,13:30:00,3,02:40:00,16:10:00,3,QA449,QA,QAirline,11132,,
1641,DAD,HUI,13:30:00,2,02:40:00,16:10:00,2,QA435,QA,QAirline,11132,,
1642,DAD,HUI,13:30:00,4,02:40:00,16:10:00,4,QA382,QA,QAirline,11132,,
1643,DAD,HUI,13:30:00,5,02:40:00,16:10:00,5,QA294,QA,QAirline,11132,,
1644,DAD,HUI,13:30:00,1,02:40:00,16:10:00,1,QA489,QA,QAirline,11132,,
1645,DAD,HUI,09:20:00,0,02:30:00,11:50:00,0,QA396,QA,QAirline,11413,,
1646,DAD,HUI,21:20:00,5,02:10:00,23:30:00,5,QA244,QA,QAirline,11533,,
1647,DAD,HUI,08:35:00,6,02:25:00,11:00:00,6,QA324,QA,QAirline,11533,,
1648,DAD,HUI,08:35:00,1,02:25:00,11:00:00,1,QA462,QA,QAirline,11533,,
1649,DAD,HUI,08:35:00,4,02:25:00,11:00:00,4,QA200,QA,QAirline,11533,,
1650,DAD,HUI,15:40:00,4,02:25:00,18:05:00,4,QA324,QA,QAirline,11533,,
1651,DAD,HUI,08:35:00,2,02:25:00,11:00:00,2,QA460,QA,QAirline,11533,,
1652,DAD,HUI,08:35:00,3,02:25:00,11:00:00,3,QA258,QA,QAirline,11533,,
1653,DAD,HUI,08:35:00,5,02:25:00,11:00:00,5,QA499,QA,QAirline,11533,,
1654,DAD,HUI,15:40:00,0,02:25:00,18:05:00,0,QA472,QA,QAirline,11533,,
1655,DAD,HUI,08:35:00,0,02:25:00,11:00:00,0,QA349,QA,QAirline,11533,,
1656,DAD,HUI,15:40:00,2,02:25:00,18:05:00,2,QA137,QA,QAirline,11533,,
1657,DAD,HUI,09:20:00,4,02:30:00,11:50:00,4,QA212,QA,QAirline,11533,,
1658,DAD,HUI,09:20:00,6,02:30:00,11:50:00,6,QA256,QA,QAirline,11533,,
1659,DAD,HUI,09:20:00,2,02:30:00,11:50:00,2,QA238,QA,QAirline,11533,,
1660,DAD,HUI,09:20:00,1,02:30:00,11:50:00,1,QA460,QA,QAirline,11533,,
1661,DAD,HUI,09:20:00,5,02:30:00,11:50:00,5,QA467,QA,QAirline,11533,,
1662,DAD,HUI,09:20:00,3,02:30:00,11:50:00,3,QA268,QA,QAirline,11533,,
1663,PQC,HAN,07:05:00,5,02:40:00,09:45:00,5,QA134,QA,QAirline,10561,11985.0,30544.0
1664,PQC,HAN,07:05:00,0,02:40:00,09:45:00,0,QA301,QA,QAirline,10561,13184.0,
1665,PQC,HAN,10:35:00,0,02:45:00,13:20:00,0,QA361,QA,QAirline,10561,13184.0,
1666,PQC,HAN,17:15:00,5,02:45:00,20:00:00,5,QA468,QA,QAirline,10561,16480.0,
1667,PQC,HAN,17:15:00,0,02:45:00,20:00:00,0,QA455,QA,QAirline,10561,,
1668,PQC,HAN,21:05:00,2,02:50:00,23:55:00,2,QA255,QA,QAirline,10561,11985.0,
1669,PQC,HAN,21:05:00,0,02:50:00,23:55:00,0,QA215,QA,QAirline,10561,13184.0,
1670,PQC,HAN,07:05:00,4,02:40:00,09:45:00,4,QA407,QA,QAirline,10744,11985.0,
1671,PQC,HAN,07:05:00,6,02:40:00,09:45:00,6,QA259,QA,QAirline,10744,11985.0,30544.0
1672,PQC,HAN,17:15:00,3,02:45:00,20:00:00,3,QA166,QA,QAirline,10744,11985.0,
1673,PQC,HAN,21:05:00,1,02:50:00,23:55:00,1,QA317,QA,QAirline,10744,11985.0,30544.0
1674,PQC,HAN,21:05:00,5,02:50:00,23:55:00,5,QA278,QA,QAirline,10744,11985.0,30544.0
1675,PQC,HAN,21:40:00,6,02:45:00,00:25:00,0,QA405,QA,QAirline,10745,,
1676,PQC,HAN,21:40:00,4,02:45:00,00:25:00,5,QA222,QA,QAirline,10745,,
1677,PQC,HAN,21:40:00,1,02:45:00,00:25:00,2,QA472,QA,QAirline,10745,,
1678,PQC,HAN,21:40:00,5,02:45:00,00:25:00,6,QA231,QA,QAirline,10745,,
1679,PQC,HAN,20:15:00,6,02:50:00,23:05:00,6,QA115,QA,QAirline,10746,,
1680,PQC,HAN,20:15:00,1,02:50:00,23:05:00,1,QA430,QA,QAirline,10746,,30716.0
1681,PQC,HAN,20:15:00,5,02:50:00,23:05:00,5,QA246,QA,QAirline,10746,,
1682,PQC,HAN,20:15:00,4,02:50:00,23:05:00,4,QA323,QA,QAirline,10746,,
1683,PQC,HAN,06:00:00,6,02:55:00,08:55:00,6,QA196,QA,QAirline,10746,,
1684,PQC,HAN,16:55:00,6,02:55:00,19:50:00,6,QA488,QA,QAirline,10746,,
1685,PQC,HAN,06:00:00,0,02:55:00,08:55:00,0,QA361,QA,QAirline,10746,,30716.0
1686,PQC,HAN,16:55:00,2,02:55:00,19:50:00,2,QA104,QA,QAirline,10746,,
1687,PQC,HAN,06:00:00,5,02:55:00,08:55:00,5,QA497,QA,QAirline,10746,,30716.0
1688,PQC,SGN,22:00:00,5,01:55:00,23:55:00,5,QA250,QA,QAirline,9244,,
1689,PQC,SGN,22:00:00,6,01:55:00,23:55:00,6,QA322,QA,QAirline,9244,,
1690,PQC,SGN,09:45:00,0,01:55:00,11:40:00,0,QA238,QA,QAirline,9782,,
1691,PQC,SGN,09:45:00,1,01:55:00,11:40:00,1,QA459,QA,QAirline,9782,,
1692,PQC,SGN,09:45:00,5,01:55:00,11:40:00,5,QA124,QA,QAirline,9782,,
1693,PQC,SGN,09:45:00,4,01:55:00,11:40:00,4,QA474,QA,QAirline,9782,,26313.0
1694,PQC,SGN,09:45:00,3,01:55:00,11:40:00,3,QA198,QA,QAirline,9782,,26313.0
1695,PQC,SGN,09:45:00,6,01:55:00,11:40:00,6,QA442,QA,QAirline,9968,,26313.0
1696,PQC,SGN,09:45:00,2,01:55:00,11:40:00,2,QA260,QA,QAirline,9968,,26313.0
1697,PQC,SGN,07:00:00,5,01:55:00,08:55:00,5,QA167,QA,QAirline,9969,,
1698,PQC,SGN,15:25:00,0,01:45:00,17:10:00,0,QA185,QA,QAirline,9970,,26042.0
1699,PQC,SGN,15:25:00,2,01:45:00,17:10:00,2,QA237,QA,QAirline,9970,,26042.0
1700,PQC,SGN,15:25:00,3,01:45:00,17:10:00,3,QA125,QA,QAirline,9970,,26042.0
1701,PQC,SGN,16:10:00,5,01:50:00,18:00:00,5,QA233,QA,QAirline,9970,,
1702,PQC,SGN,16:10:00,1,01:50:00,18:00:00,1,QA296,QA,QAirline,9970,,26042.0
1703,PQC,SGN,06:10:00,1,01:55:00,08:05:00,1,QA368,QA,QAirline,9970,,26042.0
1704,PQC,SGN,06:10:00,0,01:55:00,08:05:00,0,QA113,QA,QAirline,9970,,26042.0
1705,PQC,SGN,06:10:00,6,01:55:00,08:05:00,6,QA392,QA,QAirline,9970,,26043.0
1706,PQC,SGN,06:10:00,3,01:55:00,08:05:00,3,QA102,QA,QAirline,9970,,26042.0
1707,PQC,SGN,06:10:00,4,01:55:00,08:05:00,4,QA337,QA,QAirline,9970,,26160.0
1708,PQC,SGN,06:10:00,5,01:55:00,08:05:00,5,QA417,QA,QAirline,9970,,26042.0
1709,PQC,SGN,06:10:00,2,01:55:00,08:05:00,2,QA215,QA,QAirline,9970,,26042.0
1710,PQC,DAD,19:10:00,5,00:45:00,19:55:00,5,QA382,QA,QAirline,6748,,
1711,PQC,DAD,11:20:00,4,00:50:00,12:10:00,4,QA219,QA,QAirline,6748,,
1712,PQC,DAD,11:20:00,0,00:50:00,12:10:00,0,QA101,QA,QAirline,6748,,
1713,PQC,DAD,11:20:00,1,00:50:00,12:10:00,1,QA394,QA,QAirline,6748,,
1714,PQC,DAD,16:20:00,0,00:55:00,17:15:00,0,QA440,QA,QAirline,6748,,
1715,PQC,DAD,16:20:00,5,00:55:00,17:15:00,5,QA212,QA,QAirline,6748,,
1716,PQC,DAD,09:00:00,5,00:55:00,09:55:00,5,QA406,QA,QAirline,6748,,
1717,PQC,DAD,09:00:00,1,00:55:00,09:55:00,1,QA228,QA,QAirline,6748,,
1718,PQC,DAD,13:00:00,2,01:00:00,14:00:00,2,QA438,QA,QAirline,6748,,
1719,PQC,DAD,13:00:00,1,01:00:00,14:00:00,1,QA487,QA,QAirline,6748,,
1720,PQC,DAD,13:00:00,5,01:00:00,14:00:00,5,QA349,QA,QAirline,6748,,
1721,PQC,DAD,13:00:00,0,01:00:00,14:00:00,0,QA419,QA,QAirline,6748,,
1722,PQC,DAD,13:00:00,3,01:00:00,14:00:00,3,QA277,QA,QAirline,6748,,
1723,PQC,DAD,21:35:00,5,01:00:00,22:35:00,5,QA384,QA,QAirline,6748,,
1724,PQC,DAD,21:35:00,6,01:00:00,22:35:00,6,QA267,QA,QAirline,6748,,
1725,PQC,DAD,21:35:00,3,01:00:00,22:35:00,3,QA415,QA,QAirline,6748,,
1726,PQC,DAD,21:35:00,0,01:00:00,22:35:00,0,QA464,QA,QAirline,6748,,
1727,PQC,DAD,13:00:00,6,01:00:00,14:00:00,6,QA221,QA,QAirline,6748,,
1728,PQC,DAD,11:20:00,3,00:50:00,12:10:00,3,QA460,QA,QAirline,6869,,
1729,PQC,DAD,19:10:00,0,00:45:00,19:55:00,0,QA367,QA,QAirline,6991,,
1730,PQC,DAD,11:20:00,2,00:50:00,12:10:00,2,QA218,QA,QAirline,6991,,
1731,PQC,DAD,07:45:00,6,00:55:00,08:40:00,6,QA342,QA,QAirline,6991,,
1732,PQC,DAD,13:00:00,4,01:00:00,14:00:00,4,QA362,QA,QAirline,6991,,
1733,PQC,DAD,11:20:00,5,00:50:00,12:10:00,5,QA463,QA,QAirline,7111,,
1734,PQC,DAD,16:20:00,3,00:55:00,17:15:00,3,QA277,QA,QAirline,7111,,
1735,PQC,DLI,06:35:00,4,01:10:00,07:45:00,4,QA130,QA,QAirline,6164,,
1736,PQC,DLI,21:10:00,0,01:15:00,22:25:00,0,QA389,QA,QAirline,6164,,
1737,PQC,DLI,21:10:00,6,01:15:00,22:25:00,6,QA257,QA,QAirline,6164,,
1738,PQC,DLI,06:35:00,6,01:10:00,07:45:00,6,QA385,QA,QAirline,6343,,
1739,PQC,DLI,21:10:00,3,01:15:00,22:25:00,3,QA392,QA,QAirline,6343,,
1740,PQC,DLI,21:10:00,5,01:15:00,22:25:00,5,QA307,QA,QAirline,6537,,
1741,PQC,DLI,21:10:00,2,01:15:00,22:25:00,2,QA134,QA,QAirline,6537,,
1742,PQC,DLI,10:50:00,4,01:05:00,11:55:00,4,QA326,QA,QAirline,6750,,
1743,PQC,DLI,06:35:00,3,01:10:00,07:45:00,3,QA304,QA,QAirline,6750,,
1744,PQC,DLI,10:50:00,0,01:05:00,11:55:00,0,QA481,QA,QAirline,6982,,
1745,PQC,DLI,06:35:00,5,01:10:00,07:45:00,5,QA304,QA,QAirline,6982,,
1746,PQC,DLI,06:35:00,2,01:10:00,07:45:00,2,QA485,QA,QAirline,6982,,
1747,PQC,DLI,06:35:00,1,01:10:00,07:45:00,1,QA131,QA,QAirline,6982,,
1748,PQC,DLI,10:50:00,5,01:05:00,11:55:00,5,QA259,QA,QAirline,7231,,
1749,PQC,DLI,06:35:00,0,01:10:00,07:45:00,0,QA251,QA,QAirline,7231,,
1750,PQC,DLI,17:25:00,3,01:10:00,18:35:00,3,QA214,QA,QAirline,7231,,
1751,PQC,DLI,21:10:00,4,01:15:00,22:25:00,4,QA192,QA,QAirline,7231,,
1752,PQC,DLI,10:50:00,3,01:05:00,11:55:00,3,QA262,QA,QAirline,7497,,
1753,PQC,DLI,10:50:00,6,01:05:00,11:55:00,6,QA200,QA,QAirline,7497,,
1754,PQC,DLI,17:25:00,2,01:10:00,18:35:00,2,QA208,QA,QAirline,7497,,
1755,PQC,DLI,17:25:00,5,01:10:00,18:35:00,5,QA330,QA,QAirline,7497,,
1756,PQC,DLI,17:25:00,6,01:10:00,18:35:00,6,QA278,QA,QAirline,7497,,
1757,PQC,DLI,21:10:00,1,01:15:00,22:25:00,1,QA304,QA,QAirline,7497,,
1758,PQC,DLI,17:25:00,1,01:10:00,18:35:00,1,QA229,QA,QAirline,7781,,
1759,PQC,DLI,17:25:00,4,01:10:00,18:35:00,4,QA157,QA,QAirline,7781,,
1760,PQC,HPH,16:20:00,6,01:00:00,17:20:00,6,QA424,QA,QAirline,7225,,
1761,PQC,HPH,16:20:00,1,01:00:00,17:20:00,1,QA366,QA,QAirline,7225,,
1762,PQC,HPH,16:20:00,3,01:00:00,17:20:00,3,QA354,QA,QAirline,7225,,
1763,PQC,HPH,16:20:00,5,01:00:00,17:20:00,5,QA364,QA,QAirline,7225,,
1764,PQC,HPH,12:00:00,3,01:05:00,13:05:00,3,QA225,QA,QAirline,7225,,
1765,PQC,HPH,17:00:00,6,01:05:00,18:05:00,6,QA320,QA,QAirline,7225,,
1766,PQC,HPH,17:00:00,4,01:05:00,18:05:00,4,QA320,QA,QAirline,7225,,
1767,PQC,HPH,12:00:00,4,01:05:00,13:05:00,4,QA351,QA,QAirline,7225,,
1768,PQC,HPH,21:20:00,0,01:05:00,22:25:00,0,QA215,QA,QAirline,7225,,
1769,PQC,HPH,12:00:00,6,01:05:00,13:05:00,6,QA105,QA,QAirline,7225,,
1770,PQC,HPH,17:00:00,0,01:05:00,18:05:00,0,QA496,QA,QAirline,7225,,
1771,PQC,HPH,04:50:00,1,01:10:00,06:00:00,1,QA446,QA,QAirline,7225,,
1772,PQC,HPH,06:35:00,5,01:10:00,07:45:00,5,QA488,QA,QAirline,7225,,
1773,PQC,HPH,04:50:00,6,01:10:00,06:00:00,6,QA393,QA,QAirline,7225,,
